year,RegionName,population,median_value,gross_rent_total,median_income
2019,Stamford CT,943734.6571428578,428908.5714285713,1500.0285714285717,95764.17142857146
2020,Stamford CT,940223.4000000007,438619.9999999997,1524.7999999999997,98880.40000000004
2021,Stamford CT,934883.0000000009,450859.99999999953,1543.9999999999989,102078.20000000007
2022,Stamford CT,927713.4571428582,465628.57142857066,1557.628571428569,105357.57142857152
2015,Brownwood TX,37864.91428571429,90174.28571428575,652.8285714285716,42244.60000000001
2016,Brownwood TX,37852.142857142855,91722.85714285719,672.4857142857145,42496.4
2017,Brownwood TX,37844.08571428571,94285.71428571433,699.5714285714289,43582.200000000004
2018,Brownwood TX,37840.74285714285,97862.85714285717,734.0857142857146,45502.000000000015
2019,Brownwood TX,37842.11428571428,102454.28571428571,776.0285714285719,48255.80000000004
2020,Brownwood TX,37848.19999999998,108059.99999999994,825.4000000000005,51843.60000000007
2021,Brownwood TX,37858.99999999997,114679.99999999987,882.2000000000007,56265.40000000012
2022,Brownwood TX,37874.51428571425,122314.28571428549,946.4285714285724,61521.20000000017
2015,Brunswick GA,114173.51428571431,132425.7142857143,783.3428571428574,44327.257142857154
2016,Brunswick GA,115045.3428571429,133017.14285714284,802.2285714285716,44520.37142857144
2017,Brunswick GA,115874.88571428576,136994.28571428568,822.2571428571431,45661.34285714286
2018,Brunswick GA,116662.14285714291,144357.1428571428,843.4285714285718,47750.17142857143
2019,Brunswick GA,117407.11428571436,155105.71428571423,865.7428571428575,50786.85714285716
2020,Brunswick GA,118109.80000000008,169239.99999999994,889.2000000000005,54771.40000000002
2021,Brunswick GA,118770.20000000008,186759.99999999994,913.8000000000006,59703.80000000003
2022,Brunswick GA,119388.31428571437,207665.7142857142,939.5428571428579,65584.0571428572
2015,Bucyrus OH,42727.90000000001,86664.99999999997,636.0000000000005,40725.4
2016,Bucyrus OH,42476.30000000001,85305.0,633.0000000000003,40771.8
2017,Bucyrus OH,42239.70000000002,85495.00000000003,637.0000000000001,41517.20000000001
2018,Bucyrus OH,42018.10000000004,87235.00000000004,647.9999999999999,42961.60000000003
2020,Bucyrus OH,41619.90000000011,95365.00000000004,690.9999999999989,47947.40000000007
2021,Bucyrus OH,41443.300000000156,101755.00000000003,722.9999999999983,51488.80000000009
2022,Bucyrus OH,41281.70000000021,109695.00000000001,761.9999999999975,55729.20000000012
2015,Buffalo NY,1135712.7428571433,125034.28571428581,724.371428571429,51027.28571428574
2016,Buffalo NY,1136049.4285714289,129682.85714285722,741.7142857142861,52146.45714285717
2017,Buffalo NY,1135158.2571428576,135145.71428571435,761.6285714285717,53611.91428571432
2018,Buffalo NY,1133039.2285714294,141422.85714285722,784.1142857142858,55423.65714285718
2019,Buffalo NY,1129692.3428571438,148514.2857142858,809.1714285714284,57581.68571428574
2020,Buffalo NY,1125117.6000000015,156420.00000000012,836.7999999999993,60086.000000000015
2021,Buffalo NY,1119315.0000000019,165140.00000000017,866.9999999999987,62936.59999999999
2022,Buffalo NY,1112284.5428571452,174674.28571428597,899.7714285714267,66133.48571428568
2015,Burley ID,43637.45714285715,118825.71428571438,569.2000000000003,45154.37142857146
2016,Burley ID,43780.37142857144,122577.14285714291,592.2000000000003,46412.114285714306
2017,Burley ID,43958.14285714287,130014.28571428577,615.2000000000003,48185.42857142859
2018,Burley ID,44170.77142857145,141137.14285714293,638.2000000000003,50474.3142857143
2019,Burley ID,44418.25714285716,155945.71428571438,661.2000000000005,53278.771428571454
2020,Burley ID,44700.60000000002,174440.00000000012,684.2000000000007,56598.80000000003
2021,Burley ID,45017.800000000025,196620.0000000002,707.2000000000012,60434.40000000005
2022,Burley ID,45369.85714285717,222485.71428571455,730.2000000000016,64785.5714285715
2015,Burlington IA-IL,47263.60000000002,96365.71428571433,620.3714285714287,44292.37142857142
2016,Burlington IA-IL,47053.00000000002,96537.1428571429,668.114285714286,45661.91428571429
2017,Burlington IA-IL,46802.400000000016,97894.28571428575,707.4285714285718,47416.02857142858
2018,Burlington IA-IL,46511.80000000001,100437.14285714288,738.314285714286,49554.71428571429
2019,Burlington IA-IL,46181.2,104165.71428571429,760.7714285714287,52077.97142857143
2020,Burlington IA-IL,45810.599999999984,109080.0,774.8,54985.8
2021,Burlington IA-IL,45399.99999999996,115179.99999999997,780.3999999999997,58278.19999999999
2022,Burlington IA-IL,44949.399999999936,122465.71428571423,777.571428571428,61955.17142857141
2015,Burlington NC,155254.45714285722,138900.00000000003,734.9999999999999,42076.0285714286
2016,Burlington NC,156317.7714285715,141920.00000000006,756.1999999999998,42725.28571428575
2017,Burlington NC,158027.94285714292,145440.0000000001,776.3999999999997,44159.97142857146
2018,Burlington NC,160384.97142857147,149460.0000000001,795.5999999999997,46380.08571428574
2019,Burlington NC,163388.85714285722,153980.0000000001,813.7999999999995,49385.6285714286
2020,Burlington NC,167039.60000000006,159000.00000000006,830.9999999999993,53176.60000000002
2021,Burlington NC,171337.20000000007,164520.00000000006,847.1999999999991,57753.000000000015
2022,Burlington NC,176281.65714285724,170540.0,862.399999999999,63114.828571428574
2015,Burlington-South Burlington VT,215089.142857143,253837.14285714287,1052.4285714285713,63272.400000000016
2016,Burlington-South Burlington VT,216003.22857142866,257291.42857142858,1097.0857142857142,64033.80000000001
2017,Burlington-South Burlington VT,216932.45714285722,262102.8571428572,1138.1714285714286,65651.20000000001
2018,Burlington-South Burlington VT,217876.82857142866,268271.4285714287,1175.6857142857145,68124.60000000002
2019,Burlington-South Burlington VT,218836.34285714297,275797.142857143,1209.6285714285723,71454.00000000004
2020,Burlington-South Burlington VT,219811.00000000015,284680.0000000003,1240.0000000000018,75639.40000000008
2021,Burlington-South Burlington VT,220800.80000000022,294920.0000000004,1266.800000000003,80680.80000000012
2022,Burlington-South Burlington VT,221805.74285714317,306517.1428571434,1290.0285714285756,86578.20000000017
2015,Butte-Silver Bow MT,34535.91428571428,128740.00000000004,597.1428571428575,38027.657142857184
2016,Butte-Silver Bow MT,34554.94285714285,131640.00000000003,595.8285714285716,38996.37142857146
2017,Butte-Silver Bow MT,34607.68571428571,136140.0,602.6571428571431,40558.94285714289
2018,Butte-Silver Bow MT,34694.14285714286,142240.0,617.6285714285716,42715.37142857146
2019,Butte-Silver Bow MT,34814.3142857143,149939.99999999997,640.7428571428575,45465.65714285718
2020,Butte-Silver Bow MT,34968.20000000003,159239.99999999994,672.0000000000006,48809.80000000005
2021,Butte-Silver Bow MT,35155.800000000054,170139.99999999994,711.4000000000008,52747.80000000007
2022,Butte-Silver Bow MT,35377.114285714364,182639.9999999999,758.9428571428584,57279.65714285724
2015,Cadillac MI,47749.54285714288,95802.85714285722,714.4000000000001,41243.94285714287
2016,Cadillac MI,47825.428571428594,96988.57142857148,722.8000000000001,41315.62857142859
2017,Cadillac MI,47940.457142857165,100017.14285714291,726.2000000000002,42341.45714285716
2018,Cadillac MI,48094.628571428606,104888.57142857148,724.6000000000003,44321.42857142858
2019,Cadillac MI,48287.942857142894,111602.85714285722,718.0000000000003,47255.542857142864
2020,Cadillac MI,48520.40000000005,120160.00000000009,706.4000000000005,51143.799999999996
2021,Cadillac MI,48792.000000000065,130560.00000000015,689.8000000000006,55986.19999999998
2022,Cadillac MI,49102.74285714294,142802.85714285733,668.200000000001,61782.742857142825
2015,Calhoun GA,55875.82857142862,112177.1428571429,652.114285714286,41375.88571428573
2016,Calhoun GA,56109.88571428575,114151.42857142861,662.5428571428573,42015.85714285716
2017,Calhoun GA,56410.37142857146,118882.85714285719,679.6857142857145,42991.114285714306
2018,Calhoun GA,56777.28571428574,126371.42857142862,703.5428571428574,44301.65714285717
2019,Calhoun GA,57210.62857142859,136617.1428571429,734.1142857142861,45947.48571428576
2020,Calhoun GA,57710.40000000001,149620.00000000006,771.4000000000004,47928.600000000064
2021,Calhoun GA,58276.59999999999,165380.00000000006,815.4000000000007,50245.000000000095
2022,Calhoun GA,58909.22857142855,183897.1428571429,866.1142857142866,52896.68571428584
2015,California-Lexington Park MD,109725.34285714292,298020.0000000002,1266.0000000000005,86734.5142857143
2016,California-Lexington Park MD,110422.42857142861,293800.0000000002,1280.4000000000003,86940.34285714287
2017,California-Lexington Park MD,111068.65714285718,292880.0000000002,1307.8000000000002,87631.88571428573
2018,California-Lexington Park MD,111664.02857142861,295260.0000000002,1348.2000000000003,88809.14285714288
2019,California-Lexington Park MD,112208.54285714295,300940.00000000023,1401.6000000000006,90472.11428571431
2020,California-Lexington Park MD,112702.20000000014,309920.0000000003,1468.0000000000007,92620.80000000005
2021,California-Lexington Park MD,113145.00000000023,322200.0000000004,1547.400000000001,95255.20000000007
2022,California-Lexington Park MD,113536.94285714319,337780.0000000005,1639.8000000000015,98375.31428571438
2015,Cambridge MD,32530.400000000012,189345.71428571435,839.8571428571432,46785.02857142856
2016,Cambridge MD,32462.20000000001,184157.14285714293,858.9714285714289,48608.48571428572
2017,Cambridge MD,32374.000000000015,181254.2857142858,872.9428571428575,50275.371428571445
2018,Cambridge MD,32265.800000000014,180637.14285714296,881.7714285714289,51785.68571428573
2019,Cambridge MD,32137.600000000013,182305.71428571438,885.4571428571435,53139.42857142858
2020,Cambridge MD,31989.400000000012,186260.00000000006,884.0000000000008,54336.599999999984
2021,Cambridge MD,31821.20000000001,192500.00000000006,877.4000000000012,55377.19999999995
2022,Cambridge MD,31633.00000000001,201025.71428571432,865.6571428571444,56261.22857142849
2015,Cambridge OH,39612.25714285716,95794.28571428571,587.9714285714289,40930.51428571431
2016,Cambridge OH,39511.57142857144,98442.85714285714,607.9142857142862,41597.742857142875
2017,Cambridge OH,39395.74285714287,102405.71428571429,629.4285714285719,42645.68571428573
2018,Cambridge OH,39264.77142857144,107682.85714285713,652.5142857142861,44074.34285714288
2019,Cambridge OH,39118.657142857155,114274.28571428568,677.1714285714287,45883.71428571432
2020,Cambridge OH,38957.40000000001,122179.99999999991,703.3999999999997,48073.800000000054
2021,Cambridge OH,38781.00000000001,131399.99999999988,731.1999999999992,50644.60000000007
2022,Cambridge OH,38589.45714285715,141934.2857142855,760.5714285714272,53596.11428571438
2015,Camden AR,30291.74285714287,67060.0,562.4000000000003,32003.657142857133
2016,Camden AR,29925.628571428588,67660.0,552.2000000000003,32396.971428571425
2017,Camden AR,29592.657142857155,69060.0,543.0000000000002,33448.142857142855
2018,Camden AR,29292.82857142858,71260.0,534.8000000000003,35157.171428571426
2019,Camden AR,29026.142857142855,74259.99999999999,527.6000000000005,37524.05714285714
2020,Camden AR,28792.599999999988,78059.99999999996,521.4000000000008,40548.799999999996
2021,Camden AR,28592.19999999997,82659.99999999993,516.2000000000013,44231.399999999994
2022,Camden AR,28424.942857142807,88059.99999999988,512.0000000000018,48571.85714285713
2015,Campbellsville KY,25958.57142857146,93111.42857142852,577.5714285714287,32863.85714285715
2016,Campbellsville KY,23690.1142857143,104194.28571428571,590.7142857142858,34085.17142857143
2017,Campbellsville KY,24487.22857142858,110548.57142857145,602.4285714285714,35987.34285714287
2018,Campbellsville KY,28349.914285714298,112174.28571428572,612.7142857142858,38570.37142857144
2019,Campbellsville KY,35278.171428571455,109071.42857142855,621.5714285714287,41834.257142857154
2020,Campbellsville KY,45272.00000000006,101239.99999999996,629.0000000000002,45779.00000000001
2021,Campbellsville KY,58331.400000000096,88679.9999999999,635.0000000000003,50404.600000000006
2022,Campbellsville KY,74456.37142857157,71391.42857142839,639.5714285714291,55711.05714285715
2015,Cañon City CO,46849.8285714286,159142.85714285716,699.9999999999998,40471.31428571431
2016,Cañon City CO,46707.28571428575,157808.57142857148,743.0,42316.74285714288
2017,Cañon City CO,46739.171428571455,159717.14285714293,780.0,44395.885714285745
2018,Cañon City CO,46945.485714285736,164868.57142857148,811.0,46708.74285714289
2019,Cañon City CO,47326.22857142858,173262.85714285716,836.0,49255.314285714325
2020,Cañon City CO,47881.4,184899.99999999997,854.9999999999998,52035.600000000035
2021,Cañon City CO,48610.999999999985,199779.9999999999,867.9999999999994,55049.60000000005
2022,Cañon City CO,49515.02857142854,217902.85714285698,874.999999999999,58297.31428571434
2015,Canton IL,36324.85000000001,81354.99999999996,608.45,45925.45000000001
2016,Canton IL,36041.45000000001,82535.0,626.6500000000001,46655.65000000002
2017,Canton IL,35738.55000000002,84365.00000000003,635.3500000000003,48126.350000000035
2018,Canton IL,35416.15000000003,86845.00000000003,634.5500000000006,50337.55000000005
2020,Canton IL,34712.850000000086,93754.99999999999,604.4500000000019,56981.45000000005
2021,Canton IL,34331.95000000011,98184.99999999994,575.1500000000028,61414.15000000005
2022,Canton IL,33931.550000000156,103264.99999999988,536.3500000000038,66587.35000000005
2015,Canton-Massillon OH,403343.4000000001,121862.85714285722,674.9142857142857,47134.142857142855
2016,Canton-Massillon OH,402862.40000000014,123668.57142857151,691.7428571428572,48665.62857142857
2017,Canton-Massillon OH,402100.40000000014,126317.14285714294,708.2857142857146,50322.25714285715
2018,Canton-Massillon OH,401057.4000000002,129808.57142857152,724.5428571428574,52104.02857142858
2019,Canton-Massillon OH,399733.4000000002,134142.85714285728,740.514285714286,54010.94285714287
2020,Canton-Massillon OH,398128.4000000002,139320.00000000015,756.2,56043.00000000002
2021,Canton-Massillon OH,396242.40000000026,145340.0000000002,771.5999999999999,58200.20000000003
2022,Canton-Massillon OH,394075.40000000026,152202.8571428574,786.7142857142854,60482.54285714291
2015,Fort Myers FL,663461.9714285716,156702.85714285728,949.4000000000002,48629.771428571425
2016,Fort Myers FL,681497.1142857146,172728.57142857154,987.4000000000002,50157.51428571428
2017,Fort Myers FL,699861.8285714289,189497.14285714296,1034.4000000000003,52192.82857142856
2018,Fort Myers FL,718556.1142857146,207008.57142857154,1090.4,54735.71428571428
2019,Fort Myers FL,737579.9714285717,225262.85714285728,1155.4,57786.17142857144
2020,Fort Myers FL,756933.4000000003,244260.00000000017,1229.4,61344.200000000026
2021,Fort Myers FL,776616.4000000001,264000.00000000023,1312.4,65409.80000000005
2022,Fort Myers FL,796628.9714285715,284482.85714285745,1404.3999999999999,69982.9714285715
2015,Cape Girardeau MO-IL,97363.97142857144,128751.42857142862,654.857142857143,43205.200000000004
2016,Cape Girardeau MO-IL,97314.1142857143,133494.28571428577,691.9714285714288,45245.80000000001
2017,Cape Girardeau MO-IL,97231.82857142859,138708.57142857148,726.9428571428573,47291.400000000016
2018,Cape Girardeau MO-IL,97117.11428571431,144394.28571428577,759.7714285714287,49342.00000000002
2019,Cape Girardeau MO-IL,96969.97142857146,150551.42857142864,790.457142857143,51397.60000000003
2020,Cape Girardeau MO-IL,96790.40000000004,157180.0000000001,819.0000000000002,53458.20000000003
2021,Cape Girardeau MO-IL,96578.40000000004,164280.00000000012,845.4000000000003,55523.80000000003
2022,Cape Girardeau MO-IL,96333.97142857146,171851.42857142873,869.6571428571432,57594.40000000004
2015,Carbondale-Marion IL,127677.54285714286,100731.42857142861,655.0000000000002,39939.171428571426
2016,Carbondale-Marion IL,124887.02857142854,104394.28571428574,663.4000000000002,40970.71428571428
